episode_no,episode_title,description,episode_runtime,released_on,lead_cast_matches,supporting_cast_matches,place_matches_cleaned,channel_title,publish_date,view_count,like_count,comment_count,runtime_minutes,is_successful,desc_length,desc_word_count,desc_sentence_count,avg_word_length,has_conflict,has_main_char,has_emotion,has_society,has_mystery,has_family,question_count,has_question,exclamation_count,total_cast,has_lead_cast,has_supporting_cast,cast_ratio,release_year,release_month,release_day,release_day_of_week,release_quarter,is_weekend,estimated_season,is_pilot,is_early_episode,is_milestone,cast_x_runtime,desc_length_x_questions,like_rate,comment_rate,engagement_rate
1606,Poetry Competition,It's the competition day where all the men are prepared to impress their wives. All the wives are excited to see who will be the best.,20 mins,2020-05-29,0.0,0.0,,Sony SAB,,10031085.0,78804.0,1367.0,20.0,0,134,26,3,4.962962962962963,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.00785597890397909,0.00013627637127226305,0.007992255275251353
1607,Where Is Iyer?,"Dr. Hathi's poetry reading and Sodhi's entertaining performance are to be followed by Iyer's act. But where is he? Right before the performance, Iyer is not to be found anywhere. Find out what the mystery is all about in this episode.",19 mins,2020-07-02,0.0,0.0,,Sony SAB,,9254750.0,75440.0,1651.0,19.0,0,234,41,6,5.571428571428571,0,1,0,0,1,0,1,1,0,0.0,0,0,0.0,2020.0,7.0,2.0,3.0,3.0,0,7,0,0,0,0.0,234,0.008151488894730934,0.0001783948590297027,0.008329883753760635
1608,Iyer Recieves The Award,"Iyer hides from everyone because he has nothing written for Babita. Babita taunts him regarding the same and gives him the worst husband award. Later, Iyer comes up with the best poetry.",19 mins,2020-05-29,0.0,0.0,,Sony PAL,,4619817.0,71252.0,1955.0,19.0,0,186,32,4,5.636363636363637,0,1,0,0,0,1,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.015423118399902333,0.0004231768437631093,0.015846295243665442
1609,Jethalal's Valentine,"Jethalal enters the stage to tell his poetry, and the paper catches fire. Before Iyer starts to taunt Jethalal, he agrees and recites his poetry and impresses Daya.",20 mins,2020-05-29,0.0,0.0,,Sony SAB,,9298802.0,57024.0,865.0,20.0,0,164,28,3,5.655172413793103,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.006132402202735126,9.302272561317838e-05,0.006225424928348305
1610,Madhvi's Plan,The next day after valentine is peaceful and all the wives are happy with their husband's poetry. Madhvi tries to convince Bhide to go for a ride.,20 mins,2020-05-29,0.0,0.0,,Sony SAB,,5619319.0,43563.0,636.0,20.0,0,146,27,3,5.214285714285714,0,0,1,0,0,1,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.007752361495696988,0.00011318095427916545,0.007865542449976153
1611,Ganesh Acharya's  Entry,"Daya gets excited and goes to Dr. Hathi to tell him about his brother, who was lost in childhood will be coming home today. Ganesh Acharya is the brother. Ganesh Acharya explains to everyone that Dr. Hathi is not his brother and his new movie is related to the brothers.",19 mins,2020-05-29,0.0,0.0,,Sony PAL,,6700892.0,63920.0,897.0,19.0,0,270,50,6,5.294117647058823,0,1,1,0,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.009539027111759583,0.00013386275530738963,0.00967288986706697
1612,Jethalal's Dinner Menu,"Daya asks Jethalal about his favorite food that she will prepare for the dinner. Jethalal suggests one by one, but she denies to accept by giving some unusual reasons. Finally, Daya tells that she has already fixed a menu for dinner.  Jethalal gets furious after he gets to know that the menu has already been fixed.",19 mins,2020-05-29,0.0,0.0,,Sony SAB,,5448876.0,35532.0,626.0,19.0,0,316,56,5,5.543859649122807,0,1,0,0,0,1,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.006520976707677564,0.00011488605817308778,0.006635862765850651
1613,Bagha's Marriage Plan,"Bagha reaches the house to bring the lunchbox for Jethalal and Nattu kaka. Bagha request Daya to take some action to fix his marriage with Bawri soon. Later, Daya confirmes that she will start to find the auspicious day for their marriage.",19 mins,2020-05-29,0.0,0.0,,Sony SAB,,9068698.0,64911.0,609.0,19.0,0,239,42,4,5.558139534883721,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.007157697041218371,6.715406476717333e-05,0.007224851105985544
1614,Jethalal's Lunch Box,Jethalal sends Bagha home to get his lunch box. Bagha acts weird regarding the lunch box. Jethalal gets angry and fights to know the truth.,19 mins,2020-05-29,0.0,0.0,,Sony SAB,,26369717.0,150971.0,2995.0,19.0,1,139,25,4,5.346153846153846,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.005725165509923163,0.00011357724796298542,0.005838742757886148
1615,Jethalal Gets Furious,"Jethalal gets angry and leaves the shop to go back home for food. Daya also reaches Gada electronics to meet Jethalal. Meanwhile, Jethalal has reached home and is waiting for Daya to serve him food.",19 mins,2020-05-29,0.0,0.0,,Sony SAB,,12905113.0,92338.0,1401.0,19.0,0,198,35,4,5.5,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.007155147951424528,0.00010856161363626854,0.007263709565060797
1616,Jethalal Skips His Meal,"Chamklal's friends are appreciating Daya's specialty food. Jethalal misses the delicious food because of their surprise visit. Later, Daya forces Jethalal that she will cook food again, but he refuses to do it.",19 mins,2020-05-29,0.0,0.0,,Sony SAB,,16705794.0,102801.0,1593.0,19.0,1,210,33,4,6.176470588235294,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.006153613162378684,9.535613240794587e-05,0.006248969294786629
1617,Bhide's Seek Help,"Bhide is irritating Jethalal by asking the same question about his bike registration number. Bhide doesn't want to miss an auspicious time for the rituals and he doesn't want to perform them until he gets the bike's registration. Meanwhile, Jethalal gets frustrated and denies to help him. Will Bhide get the registration number before missing the auspicious time?",18 mins,2020-05-29,0.0,0.0,,Sony SAB,,11095010.0,75653.0,1137.0,18.0,0,364,58,5,6.169491525423729,0,1,0,0,0,0,1,1,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,364,0.006818650292460278,0.00010247849236021487,0.006921128784820493
1618,Jethalal Gets Irritated,"Bhide forces Jethalal to use his influence to get the registration number for his Bike. Jethalal talks to Bharat to get a confirmation about the registration number. Later, Bhide is shocked after learning that his uncle is severely injured after he fell from the staircase.",20 mins,2020-05-29,0.0,0.0,,Sony PAL,,7450275.0,68496.0,744.0,20.0,0,273,45,4,5.934782608695652,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.009193753358935965,9.98620722239015e-05,0.009293615431159866
1619,Bhide's Uncle Gets Hospitalized,"Bhide and Madhavi hurriedly reach uncle's house after learning that he is severely injured. Bhide insists uncle to get admitted to the hospital for better treatment. Later, Bhide is shocked after seeing he is not injured. Uncle reveals that he had fixed a bet with her aunt about the arrival of Bhide and Madhavi.",19 mins,2020-05-29,0.0,0.0,,Sony PAL,,13409900.0,148353.0,2109.0,19.0,0,313,54,5,5.6909090909090905,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.011062945207425469,0.00015727185457968705,0.011220217062005156
1620,Garba Practice,Everyone gathers and practice Garba dance in society. Jethalal is wearing a helmet and dancing making it a comic scene.,19 mins,2020-05-29,0.0,0.0,Gokuldham Society,Sony SAB,,17902583.0,140111.0,2636.0,19.0,1,119,20,3,5.666666666666667,0,1,0,1,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.007826300382112437,0.0001472413144381839,0.007973541696550622
1621,Daya and Jethalal's Fight,Bhide and Madhvi go on a ride after registration of the bike. When Taarak and Popatlal come home and Jethalal asks Daya to get him masala tea. Daya strictly denies to give him tea because of his wife.,19 mins,2020-05-29,0.0,0.0,,Sony SAB,,10284407.0,72064.0,1246.0,19.0,0,200,38,4,5.128205128205129,0,1,0,0,0,1,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.007007112125462156,0.00012115427548187509,0.007128266400944031
1622,Popatlal Gets Angry,"When planning for the Holi celebrations, Popatlal gets angry with Jethalal and goes home. Later, Daya explains to Jethalal and ask him to apologize.",20 mins,2020-05-29,0.0,0.0,,Sony SAB,,26158949.0,143108.0,2841.0,20.0,1,148,24,3,5.92,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.005470708877841045,0.00010860527658793644,0.005579314154428981
1623,Sundar's Holi Plan,"On the occasion of Holi, when everyone is set to play, someone locks everyone's door. When Abdul comes to help them, Abdul gets a strange message saying he should not help anyone from Gokuldham society.",20 mins,2020-05-29,0.0,0.0,Gokuldham Society,Sony PAL,,5813170.0,56374.0,650.0,20.0,0,202,35,3,5.611111111111111,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.00969763318505511,0.00011181504896380993,0.00980944823401892
1624,Daya Hides Jethalal's Wallet,"Daya hides the wallet of Jethalal to trouble him. Daya is shocked after seeing Jethalal has stored a family photo in his wallet. After Jethalal leaves for the work, Popatlal reaches the Gada's house to inform about his nightmare to Daya and ask for a solution.",20 mins,2020-05-29,0.0,0.0,,Sony SAB,,8837328.0,64394.0,1018.0,20.0,0,260,46,4,5.531914893617022,1,1,0,0,0,1,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.007286590778729636,0.00011519317658084247,0.007401783955310479
1625,Jethalal Gets Huge Order?,Jethalal gets excited after receiving a call from Ajay Mallya. He has invited Jethalal to his office for a huge order of electronics. Will Jethalal get a huge order and improve the profit margin of the business?,19 mins,2020-05-29,0.0,0.0,,Sony SAB,,9102709.0,70781.0,1101.0,19.0,0,211,37,4,5.552631578947368,0,1,1,0,0,0,1,1,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,211,0.0077758162129739385,0.00012095299092248353,0.007896769203896422
1626,Madhavi Gets A Huge Order,Madhavi is excited that she has got a huge order of pickle for the girl's hostel. Bhide jumps after sitting on the sofa and gets hurts from the needle which was kept by Madhavi while sewing. Jethalal taunts Bhide that he has woken up early morning for doing his personal work.,20 mins,2020-05-29,0.0,0.0,,Sony SAB,,7779957.0,67137.0,928.0,20.0,0,276,51,4,5.3076923076923075,0,1,1,0,0,1,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.008629481033188098,0.00011928084958813403,0.008748761882776231
1627,Jethalal Scolds Bawri,"Jethalal scolds Bagha. He tells him that he can't celebrate his first meet anniversary with Bawri by leaving his work. Jethalal strictly warns Bawri if she pays an unwanted visit without his permission in the shop, he will take action against him. Will Bagha be able to celebrate his first meet ceremony?",19 mins,2020-05-29,0.0,0.0,,Sony SAB,,9168330.0,77039.0,1190.0,19.0,0,304,52,5,5.735849056603773,0,1,0,0,0,0,1,1,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,304,0.008402728915437281,0.00012979461583575026,0.008532523531273031
1628,Jethalal Invites Bawri,"Jethalal scolds Bagha. He tells him that he can't celebrate his first meet anniversary with Bawri by leaving his work. Jethalal strictly warns Bawri if she pays an unwanted visit without his permission in the shop, he will take action against him. Will Bagha be able to celebrate his first meet ceremony?",19 mins,2020-05-29,0.0,0.0,,Sony PAL,,4058249.0,51947.0,670.0,19.0,0,304,52,5,5.735849056603773,0,1,0,0,0,0,1,1,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,304,0.012800344976282881,0.000165095792521407,0.012965440768804288
1629,Bawri's Lies,"Jethalal had thought Bawri is lucky for his shop but eventually, Bawri has put Jethalal in trouble. Jethalal is furious at Bawri and decides to take action.",17 mins,2020-05-29,0.0,0.0,,Sony PAL,,4311604.0,46261.0,945.0,17.0,0,156,27,3,5.571428571428571,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.010729415148187276,0.00021917592172752373,0.0109485910699148
1630,Anjali's Writing,"Anjali shares that she wants to write a script, but she is not able to decide a subject for it. Later, Taarak tells her to choose a decent subject that she feels comfortable writing about. What will Anjali decide her subject for the script?",19 mins,2020-05-29,0.0,0.0,,Sony SAB,,5477951.0,44523.0,696.0,19.0,0,240,44,4,5.333333333333333,0,0,0,0,1,0,1,1,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,240,0.00812767253163226,0.00012705478251726193,0.008254727314149522
1631,Dr. Hathi's Awareness Programme,"Bhide and Dr. Hathi decide to spread awareness about the diseases in the society members about health issues. Later, Dr. Hathi tells Bhide about the disease symptoms and their causes.",20 mins,2020-05-29,0.0,0.0,Gokuldham Society,Sony SAB,,35572384.0,106783.0,1643.0,20.0,1,183,30,5,5.903225806451613,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.003001851014487783,4.6187513151001824e-05,0.003048038527638785
1632,The Unknown Baby,"Jethalal and family members are shocked after seeing that Daya got a small baby from the temple road. After enquiring, Daya narrates the incident which happened in the temple with the family members. Will Daya and the members find the existence of an unknown baby?",19 mins,2020-05-29,0.0,0.0,,Sony PAL,,6766439.0,58130.0,1098.0,19.0,0,264,45,4,5.739130434782608,0,1,0,1,0,1,1,1,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,264,0.00859092816902241,0.00016227144554595917,0.00875319961456837
1633,Bhide Scolds Abdul,"Bhide scolds Abdul that he found his bike beside the road instead of society compound. Abdul tells Bhide that he is unaware of it. Later, Dr. Hathi suggests Bhide to ask Madhavi about it. Will Bhide find the exact reason for his concern?",19 mins,2020-05-29,0.0,0.0,Gokuldham Society,Sony PAL,,3689368.0,34615.0,724.0,19.0,0,237,43,6,5.386363636363637,0,0,0,1,0,1,1,1,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,237,0.009382363217124663,0.00019623951954927794,0.009578602736673941
1634,Bhide Gets Worried,"Bhide and Abdul tied a chain to the scooter to prevent it from theft. Bhide is tensed that the ladies did not return home since morning. Later, Bhide is trying to call Madhavi to know about her whereabouts, but she deliberately avoids receiving his call.",20 mins,2020-05-29,0.0,0.0,,Sony SAB,,15939333.0,83392.0,1221.0,20.0,1,254,45,4,5.521739130434782,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.005231837164589186,7.66029496590008e-05,0.005308440114248187
1635,Bhide's Bike Gets Stolen,The men from the Gokuldham society are shocked that the ladies did not pick up the call. The ladies file a complaint at the police station about the bike. The society members are tensed that the ladies did not receive a call even after consistently trying it.,18 mins,2020-05-29,0.0,0.0,Gokuldham Society,Sony PAL,,8765391.0,89149.0,1685.0,18.0,0,259,47,4,5.395833333333333,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.010170566245069245,0.0001922332737657369,0.010362799518834983
1636,Chalu Pandey Taking Actions,Bhide and the society members are shocked after learning that Madhavi has filed a complaint of a bike stolen from the market before. Inspector Chalu Pande assures Bhide that the search team is consistently tracing the location of his bike and will find it soon. Will Police succeed to trace the location of the bike?,19 mins,2020-05-29,0.0,0.0,Gokuldham Society,Sony SAB,,5742254.0,29452.0,579.0,19.0,0,316,55,4,5.642857142857143,0,0,0,1,0,0,1,1,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,316,0.005128995490447568,0.00010083146777703184,0.0052298269582246
1637,Jethalal Lies About Dieting,"Sonu prepares a dish and Jethalal asks Sonu to get some of it to his house. Iyer comes to impress Babita, Jethalal lies about dieting and doesn't get to eat the dish prepared by Sonu. Stay tuned for the daily dose of laughter!",19 mins,2020-05-29,0.0,0.0,,Sony PAL,,6986659.0,70491.0,1054.0,19.0,0,226,43,4,5.136363636363637,0,1,0,0,0,1,0,0,1,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.01008937031428465,0.00015085892257530781,0.010240229236859959
1638,Popatlal And The Vegetable Vendor,"Frustrated by his single life, Popatlal comes up with an idea and shares it with the vegetable vendor, Sunita, as a business prospect for her. He asks her to find a suitable girl for him to get married to. Will Sunita accept the offer. Stay tuned",20 mins,2020-05-29,0.0,0.0,,Sony SAB,,3843263.0,29027.0,582.0,20.0,0,246,46,4,5.23404255319149,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.007552694792759488,0.00015143378128590698,0.007704128574045395
1639,Babita's Dinner Offer,Daya is at the hospital awaiting the good news. Jethalal and Champaklal are planning for dinner. Babita pays a surprise visit and offers them dinner.,19 mins,2020-05-29,0.0,0.0,,Sony SAB,,13192532.0,93661.0,1823.0,19.0,0,149,25,4,5.730769230769231,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.0070995463873389595,0.00013818422891191556,0.0072377306162508745
1640,Champaklal Scolds Jethalal,Jethalal awaits the arrival of Daya. Champaklal lashes out at Jethalal for being irresponsible. Popatlal surprises Bhide by stating that he is getting married.,20 mins,2020-05-29,0.0,0.0,,Sony SAB,,11969274.0,89024.0,1970.0,20.0,0,159,24,4,6.36,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.0074377103040911,0.00016458808073170682,0.007602298384822807
1641,Shock Awaits Jethalal,"Daya finally returns to her home but a shock awaits Jethalal. Daya is holding a baby in her hands,  Jethalal and Champaklal are left shocked. Watch the episode to find out more.",18 mins,2020-05-29,0.0,0.0,,Sony SAB,,29203597.0,186438.0,4033.0,18.0,1,177,32,4,5.363636363636363,0,1,0,0,1,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.006384076373055128,0.0001380994218589093,0.006522175794914037
1642,Taking Care Of Baby,"The society members are helping Daya take care of the baby. Meanwhile, Daya and Jethalal are on the way to the temple with Roshan Sodhi.",19 mins,2020-05-29,0.0,0.0,Gokuldham Society,Sony SAB,,22984649.0,144617.0,3662.0,19.0,1,136,25,3,5.230769230769231,0,1,0,1,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.006291894808056682,0.00015932372257136828,0.006451218530628049
1643,Difficulties With The Baby,Daya and Jethalal are busy taking care of Kushi. Jethalal is finding it difficult to cope with the stress of having to take care of a baby.,19 mins,2020-05-29,0.0,0.0,,Sony SAB,,75199598.0,401567.0,10754.0,19.0,1,139,27,3,4.964285714285714,0,1,0,0,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.00534001517747455,0.00014300608172126023,0.00548302125919581
1644,Thanking Kushi,"The Gokuldham society members are busy tracing Kushi's parents. Kushi, who has become a favorite of the society members. They have found happiness thanks to Kushi.",19 mins,2020-05-29,0.0,0.0,Gokuldham Society,Sony SAB,,22166443.0,145752.0,2225.0,19.0,1,163,26,4,6.037037037037037,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.006575344245563249,0.0001003769481473889,0.006675721193710638
1645,Finding Kushi's Parents,"People rush into Gokuldham society saying, Kushi is their baby and they want Kushi back. People of Gokuldham society are speechless.",18 mins,2020-05-29,0.0,0.0,Gokuldham Society,Sony SAB,,33012946.0,179447.0,4721.0,18.0,1,132,21,3,6.0,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,2020.0,5.0,29.0,4.0,2.0,0,7,0,0,0,0.0,0,0.00543565529002909,0.00014300450062819294,0.005578659790657283
